epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
56,14749.5,2.12182,0.92803,2.19243,0.96132,0.97353,0.98735,0.74786,1.69867,0.59117,2.06412,0.0004555,0.0004555,0.0004555
57,15011.6,2.11313,0.91947,2.19071,0.96296,0.97127,0.98767,0.74791,1.69938,0.58781,2.06567,0.0004456,0.0004456,0.0004456
58,15272.6,2.10552,0.91275,2.18675,0.96372,0.9721,0.98787,0.74911,1.69097,0.58381,2.06009,0.0004357,0.0004357,0.0004357
59,15535.4,2.09993,0.91303,2.18235,0.96068,0.97762,0.98748,0.74986,1.68348,0.58278,2.05426,0.0004258,0.0004258,0.0004258
60,15798.2,2.10723,0.91271,2.18052,0.96313,0.97311,0.9878,0.74898,1.68127,0.58237,2.05266,0.0004159,0.0004159,0.0004159
61,16057.3,2.09499,0.90045,2.17446,0.96324,0.97445,0.9878,0.74862,1.68226,0.5794,2.0525,0.000406,0.000406,0.000406
62,16320.4,2.08096,0.90337,2.17254,0.96114,0.97638,0.98737,0.74904,1.67586,0.57877,2.04846,0.0003961,0.0003961,0.0003961
63,16581.7,2.08692,0.89843,2.17404,0.96316,0.97405,0.98775,0.74981,1.67288,0.57633,2.04631,0.0003862,0.0003862,0.0003862
64,16846.4,2.07801,0.89556,2.17018,0.96495,0.97193,0.98783,0.75096,1.66868,0.57548,2.04359,0.0003763,0.0003763,0.0003763
65,17110.3,2.08689,0.89363,2.17142,0.96333,0.97306,0.98773,0.75184,1.66522,0.57544,2.04257,0.0003664,0.0003664,0.0003664
66,17371.2,2.0643,0.8868,2.16081,0.96335,0.97346,0.98779,0.75318,1.66247,0.57339,2.04016,0.0003565,0.0003565,0.0003565
67,17632.6,2.05858,0.88166,2.16143,0.96356,0.9723,0.9878,0.75442,1.65682,0.57423,2.03705,0.0003466,0.0003466,0.0003466
68,17894.9,2.05439,0.87192,2.15817,0.96267,0.97404,0.98758,0.7539,1.65515,0.57204,2.03528,0.0003367,0.0003367,0.0003367
69,18156.8,2.06154,0.87865,2.16003,0.96942,0.96777,0.98755,0.75428,1.65286,0.57051,2.03295,0.0003268,0.0003268,0.0003268
70,18417.5,2.05122,0.87846,2.16326,0.96341,0.9731,0.98762,0.75449,1.65143,0.57207,2.03155,0.0003169,0.0003169,0.0003169
71,18682,2.0525,0.87064,2.14857,0.96345,0.97441,0.98788,0.75519,1.64801,0.56765,2.02823,0.000307,0.000307,0.000307
72,18946,2.04477,0.87048,2.14543,0.96289,0.97626,0.98796,0.7555,1.64669,0.56185,2.02578,0.0002971,0.0002971,0.0002971
73,19211.4,2.04392,0.86162,2.14459,0.96173,0.97666,0.98774,0.75564,1.644,0.56095,2.02352,0.0002872,0.0002872,0.0002872
74,19474.7,2.02981,0.85775,2.14472,0.96286,0.97723,0.98787,0.75581,1.6418,0.55869,2.02186,0.0002773,0.0002773,0.0002773
75,19741.6,2.03607,0.86266,2.14698,0.96271,0.97623,0.98791,0.75644,1.63887,0.5585,2.01991,0.0002674,0.0002674,0.0002674
